Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes
599	Node0	0	dev[0]=net(0,0-1)	InInterests	0	0
599	Node0	0	dev[0]=net(0,0-1)	OutInterests	80078	4083.47
599	Node0	0	dev[0]=net(0,0-1)	InNacks	0	0
599	Node0	0	dev[0]=net(0,0-1)	OutNacks	0	0
599	Node0	0	dev[0]=net(0,0-1)	InData	79728	82703.6
599	Node0	0	dev[0]=net(0,0-1)	OutData	0	0
599	Node0	1	dev[0]=net(1,0-7)	InInterests	0	0
599	Node0	1	dev[0]=net(1,0-7)	OutInterests	65571	3341.4
599	Node0	1	dev[0]=net(1,0-7)	InNacks	0	0
599	Node0	1	dev[0]=net(1,0-7)	OutNacks	0	0
599	Node0	1	dev[0]=net(1,0-7)	InData	65209	67640.4
599	Node0	1	dev[0]=net(1,0-7)	OutData	0	0
599	Node0	2	dev[0]=net(2,0-8)	InInterests	0	0
599	Node0	2	dev[0]=net(2,0-8)	OutInterests	63882	3257.96
599	Node0	2	dev[0]=net(2,0-8)	InNacks	0	0
599	Node0	2	dev[0]=net(2,0-8)	OutNacks	0	0
599	Node0	2	dev[0]=net(2,0-8)	InData	63592	65965.7
599	Node0	2	dev[0]=net(2,0-8)	OutData	0	0
599	Node0	3	dev=local(3)	InInterests	220877	11260.9
599	Node0	3	dev=local(3)	OutInterests	0	0
599	Node0	3	dev=local(3)	InNacks	0	0
599	Node0	3	dev=local(3)	OutNacks	0	0
599	Node0	3	dev=local(3)	InData	0	0
599	Node0	3	dev=local(3)	OutData	191611	198761
599	Node1	0	dev[1]=net(0,0-1)	InInterests	80078	4083.47
599	Node1	0	dev[1]=net(0,0-1)	OutInterests	0	0
599	Node1	0	dev[1]=net(0,0-1)	InNacks	0	0
599	Node1	0	dev[1]=net(0,0-1)	OutNacks	0	0
599	Node1	0	dev[1]=net(0,0-1)	InData	0	0
599	Node1	0	dev[1]=net(0,0-1)	OutData	79728	82703.6
599	Node1	1	dev[1]=net(1,1-2)	InInterests	0	0
599	Node1	1	dev[1]=net(1,1-2)	OutInterests	58267	2969.98
599	Node1	1	dev[1]=net(1,1-2)	InNacks	0	0
599	Node1	1	dev[1]=net(1,1-2)	OutNacks	0	0
599	Node1	1	dev[1]=net(1,1-2)	InData	58064	60229.8
599	Node1	1	dev[1]=net(1,1-2)	OutData	0	0
599	Node1	2	dev[1]=net(2,1-8)	InInterests	0	0
599	Node1	2	dev[1]=net(2,1-8)	OutInterests	34070	1736.89
599	Node1	2	dev[1]=net(2,1-8)	InNacks	0	0
599	Node1	2	dev[1]=net(2,1-8)	OutNacks	0	0
599	Node1	2	dev[1]=net(2,1-8)	InData	33875	35138.8
599	Node1	2	dev[1]=net(2,1-8)	OutData	0	0
599	Node1	3	dev[1]=net(3,1-9)	InInterests	0	0
599	Node1	3	dev[1]=net(3,1-9)	OutInterests	64475	3286.34
599	Node1	3	dev[1]=net(3,1-9)	InNacks	0	0
599	Node1	3	dev[1]=net(3,1-9)	OutNacks	0	0
599	Node1	3	dev[1]=net(3,1-9)	InData	64215	66610.2
599	Node1	3	dev[1]=net(3,1-9)	OutData	0	0
599	Node1	4	dev[1]=net(4,7-1)	InInterests	80035	4077.5
599	Node1	4	dev[1]=net(4,7-1)	OutInterests	0	0
599	Node1	4	dev[1]=net(4,7-1)	InNacks	0	0
